ch_iw5_msr_silencer03,WEAPON_MSR,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_msr_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_msr_thermal,WEAPON_MSR,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_msr_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_msr_xmags,WEAPON_MSR,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_msr_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_msr_heartbeat,WEAPON_MSR,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_msr_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_msr_vzscope,WEAPON_MSR,CHALLENGE_GET_N_KILLS_VZSCOPE,CHALLENGE_ATTACHMENT_VZSCOPE,1,iw5_msr_vzscope,40,1000,,,,,,,,,,,,,,,,
ch_iw5_msr_mastery,CHALLENGE_MSR_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_msr,6,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_l96a1,WEAPON_L96A1,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_l96a1,10,250,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_l96a1,WEAPON_L96A1,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_l96a1,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_l96a1_acog,WEAPON_L96A1,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_l96a1_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_l96a1_silencer03,WEAPON_L96A1,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_l96a1_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_l96a1_thermal,WEAPON_L96A1,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_l96a1_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_l96a1_xmags,WEAPON_L96A1,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_l96a1_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_l96a1_heartbeat,WEAPON_L96A1,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_l96a1_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_l96a1_vzscope,WEAPON_L96A1,CHALLENGE_GET_N_KILLS_VZSCOPE,CHALLENGE_ATTACHMENT_VZSCOPE,1,iw5_l96a1_vzscope,40,1000,,,,,,,,,,,,,,,,
ch_iw5_l96a1_mastery,CHALLENGE_L96A1_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_l96a1,6,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_barrett,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_barrett,10,250,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_barrett,WEAPON_BARRETT,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_barrett,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_barrett_acog,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_barrett_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_barrett_silencer03,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_barrett_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_barrett_thermal,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_barrett_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_barrett_xmags,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_barrett_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_barrett_heartbeat,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_barrett_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_barrett_vzscope,WEAPON_BARRETT,CHALLENGE_GET_N_KILLS_VZSCOPE,CHALLENGE_ATTACHMENT_VZSCOPE,1,iw5_barrett_vzscope,40,1000,,,,,,,,,,,,,,,,
ch_iw5_barrett_mastery,CHALLENGE_BARRETT_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_barrett,6,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_rsass,WEAPON_RSASS,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_rsass,10,250,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_rsass,WEAPON_RSASS,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_rsass,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_rsass_acog,WEAPON_RSASS,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_rsass_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_rsass_silencer03,WEAPON_RSASS,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_rsass_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_rsass_thermal,WEAPON_RSASS,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_rsass_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_rsass_xmags,WEAPON_RSASS,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_rsass_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_rsass_heartbeat,WEAPON_RSASS,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_rsass_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_rsass_vzscope,WEAPON_RSASS,CHALLENGE_GET_N_KILLS_VZSCOPE,CHALLENGE_ATTACHMENT_VZSCOPE,1,iw5_rsass_vzscope,40,1000,,,,,,,,,,,,,,,,
ch_iw5_rsass_mastery,CHALLENGE_RSASS_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_rsass,6,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_dragunov,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_dragunov,10,250,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_dragunov,WEAPON_DRAGUNOV,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_dragunov,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_dragunov_acog,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_dragunov_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_dragunov_silencer03,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_dragunov_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_dragunov_thermal,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_dragunov_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_dragunov_xmags,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_dragunov_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_dragunov_heartbeat,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_dragunov_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_dragunov_vzscope,WEAPON_DRAGUNOV,CHALLENGE_GET_N_KILLS_VZSCOPE,CHALLENGE_ATTACHMENT_VZSCOPE,1,iw5_dragunov_vzscope,40,1000,,,,,,,,,,,,,,,,
ch_iw5_dragunov_mastery,CHALLENGE_DRAGUNOV_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_dragunov,6,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_as50,WEAPON_AS50,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_as50,10,250,25,1000,75,2000,150,5000,300,10000,500,10000,750,10000,1000,10000,,
ch_expert_iw5_as50,WEAPON_AS50,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_as50,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_as50_acog,WEAPON_AS50,CHALLENGE_GET_N_KILLS_ACOG,CHALLENGE_ATTACHMENT_ACOG,1,iw5_as50_acog,20,750,,,,,,,,,,,,,,,,
ch_iw5_as50_silencer03,WEAPON_AS50,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_as50_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_as50_thermal,WEAPON_AS50,CHALLENGE_GET_N_KILLS_THERMAL,CHALLENGE_ATTACHMENT_THERMAL,1,iw5_as50_thermal,40,1000,,,,,,,,,,,,,,,,
ch_iw5_as50_xmags,WEAPON_AS50,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_as50_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_as50_heartbeat,WEAPON_AS50,CHALLENGE_GET_N_KILLS_HEARTBEAT,CHALLENGE_ATTACHMENT_HEARTBEAT,1,iw5_as50_heartbeat,40,1000,,,,,,,,,,,,,,,,
ch_iw5_as50_vzscope,WEAPON_AS50,CHALLENGE_GET_N_KILLS_VZSCOPE,CHALLENGE_ATTACHMENT_VZSCOPE,1,iw5_as50_vzscope,40,1000,,,,,,,,,,,,,,,,
ch_iw5_as50_mastery,CHALLENGE_AS50_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_as50,6,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_spas12,WEAPON_SPAS12,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_spas12,10,500,25,1000,75,2500,150,5000,250,10000,400,10000,500,10000,1000,10000,,
ch_expert_iw5_spas12,WEAPON_SPAS12,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_spas12,5,500,10,1000,20,2500,40,5000,100,10000,200,10000,350,10000,500,10000,,
ch_iw5_spas12_grip,WEAPON_SPAS12,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_spas12_grip,20,750,,,,,,,,,,,,,,,,
ch_iw5_spas12_silencer03,WEAPON_SPAS12,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_spas12_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_spas12_reflex,WEAPON_SPAS12,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_spas12_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_spas12_eotech,WEAPON_SPAS12,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_spas12_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_spas12_xmags,WEAPON_SPAS12,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_spas12_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_spas12_mastery,CHALLENGE_SPAS12_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_spas12,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_ksg,WEAPON_KSG,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_ksg,10,500,25,1000,75,2500,150,5000,250,10000,400,10000,500,10000,1000,10000,,
ch_expert_iw5_ksg,WEAPON_KSG,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_ksg,5,500,10,1000,20,2500,40,5000,100,10000,200,10000,350,10000,500,10000,,
ch_iw5_ksg_grip,WEAPON_KSG,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_ksg_grip,20,750,,,,,,,,,,,,,,,,
ch_iw5_ksg_silencer03,WEAPON_KSG,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_ksg_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_ksg_reflex,WEAPON_KSG,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_ksg_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_ksg_eotech,WEAPON_KSG,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_ksg_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_ksg_xmags,WEAPON_KSG,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_ksg_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_ksg_mastery,CHALLENGE_KSG_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_ksg,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_aa12,WEAPON_AA12,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_aa12,10,500,25,1000,75,2500,150,5000,250,10000,400,10000,500,10000,1000,10000,,
ch_expert_iw5_aa12,WEAPON_AA12,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_aa12,5,500,10,1000,20,2500,40,5000,100,10000,200,10000,350,10000,500,10000,,
ch_iw5_aa12_grip,WEAPON_AA12,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_aa12_grip,20,750,,,,,,,,,,,,,,,,
ch_iw5_aa12_silencer03,WEAPON_AA12,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_aa12_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_aa12_reflex,WEAPON_AA12,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_aa12_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_aa12_eotech,WEAPON_AA12,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_aa12_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_aa12_xmags,WEAPON_AA12,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_aa12_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_aa12_mastery,CHALLENGE_AA12_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_aa12,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_striker,WEAPON_STRIKER,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_striker,10,500,25,1000,75,2500,150,5000,250,10000,400,10000,500,10000,1000,10000,,
ch_expert_iw5_striker,WEAPON_STRIKER,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_striker,5,500,10,1000,20,2500,40,5000,100,10000,200,10000,350,10000,500,10000,,
ch_iw5_striker_grip,WEAPON_STRIKER,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_striker_grip,20,750,,,,,,,,,,,,,,,,
ch_iw5_striker_silencer03,WEAPON_STRIKER,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_striker_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_striker_reflex,WEAPON_STRIKER,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_striker_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_striker_eotech,WEAPON_STRIKER,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_striker_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_striker_xmags,WEAPON_STRIKER,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_striker_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_striker_mastery,CHALLENGE_STRIKER_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_striker,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_usas12,WEAPON_USAS12,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_usas12,10,500,50,1500,300,10000,1000,10000,2500,10000,,,,,,,,
ch_expert_iw5_usas12,WEAPON_USAS12,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_usas12,5,500,10,1000,20,2500,40,5000,100,10000,200,10000,350,10000,500,10000,,
ch_iw5_usas12_grip,WEAPON_USAS12,CHALLENGE_GET_N_KILLS_GRIP,CHALLENGE_ATTACHMENT_GRIP,1,iw5_usas12_grip,20,750,,,,,,,,,,,,,,,,
ch_iw5_usas12_silencer03,WEAPON_USAS12,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_usas12_silencer03,15,750,,,,,,,,,,,,,,,,
ch_iw5_usas12_reflex,WEAPON_USAS12,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_usas12_reflex,60,1000,,,,,,,,,,,,,,,,
ch_iw5_usas12_eotech,WEAPON_USAS12,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_usas12_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_usas12_xmags,WEAPON_USAS12,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_usas12_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_usas12_mastery,CHALLENGE_USAS12_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_usas12,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_1887,WEAPON_MODEL1887,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_1887,10,500,50,1500,300,10000,1000,10000,2500,10000,,,,,,,,
ch_expert_iw5_1887,WEAPON_MODEL1887,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_1887,5,500,10,1000,20,2500,40,5000,100,10000,200,10000,350,10000,500,10000,,
ch_marksman_iw5_fmg9,WEAPON_FMG9,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_fmg9,10,500,25,1000,50,1500,75,2000,100,2500,150,3500,300,10000,1000,10000,,
ch_expert_iw5_fmg9,WEAPON_FMG9,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_fmg9,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_fmg9_silencer02,WEAPON_FMG9,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_fmg9_silencer02,40,1000,,,,,,,,,,,,,,,,
ch_iw5_fmg9_akimbo,WEAPON_FMG9,CHALLENGE_GET_N_KILLS_AKIMBO,CHALLENGE_ATTACHMENT_AKIMBO,1,iw5_fmg9_akimbo,40,1000,,,,,,,,,,,,,,,,
ch_iw5_fmg9_reflex,WEAPON_FMG9,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_fmg9_reflex,40,1000,,,,,,,,,,,,,,,,
ch_iw5_fmg9_eotech,WEAPON_FMG9,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_fmg9_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_fmg9_xmags,WEAPON_FMG9,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_fmg9_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_fmg9_mastery,CHALLENGE_FMG9_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_fmg9,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_g18,WEAPON_GLOCK,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_g18,10,500,25,1000,50,1500,75,2000,100,2500,150,3500,300,10000,1000,10000,,
ch_expert_iw5_g18,WEAPON_GLOCK,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_g18,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_g18_silencer02,WEAPON_GLOCK,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_g18_silencer02,40,1000,,,,,,,,,,,,,,,,
ch_iw5_g18_akimbo,WEAPON_GLOCK,CHALLENGE_GET_N_KILLS_AKIMBO,CHALLENGE_ATTACHMENT_AKIMBO,1,iw5_g18_akimbo,40,1000,,,,,,,,,,,,,,,,
ch_iw5_g18_reflex,WEAPON_GLOCK,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_g18_reflex,40,1000,,,,,,,,,,,,,,,,
ch_iw5_g18_eotech,WEAPON_GLOCK,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_g18_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_g18_xmags,WEAPON_GLOCK,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_g18_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_g18_mastery,CHALLENGE_GLOCK_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_g18,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_skorpion,WEAPON_SKORPION,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_skorpion,10,500,25,1000,50,1500,75,2000,100,2500,150,3500,300,10000,1000,10000,,
ch_expert_iw5_skorpion,WEAPON_SKORPION,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_skorpion,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_skorpion_silencer02,WEAPON_SKORPION,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_skorpion_silencer02,40,1000,,,,,,,,,,,,,,,,
ch_iw5_skorpion_akimbo,WEAPON_SKORPION,CHALLENGE_GET_N_KILLS_AKIMBO,CHALLENGE_ATTACHMENT_AKIMBO,1,iw5_skorpion_akimbo,40,1000,,,,,,,,,,,,,,,,
ch_iw5_skorpion_reflex,WEAPON_SKORPION,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_skorpion_reflex,40,1000,,,,,,,,,,,,,,,,
ch_iw5_skorpion_eotech,WEAPON_SKORPION,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_skorpion_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_skorpion_xmags,WEAPON_SKORPION,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_skorpion_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_skorpion_mastery,CHALLENGE_SKORPION_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_skorpion,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_mp9,WEAPON_MP9,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_mp9,10,500,25,1000,50,1500,75,2000,100,2500,150,3500,300,10000,1000,10000,,
ch_expert_iw5_mp9,WEAPON_MP9,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_mp9,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_mp9_silencer02,WEAPON_MP9,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_mp9_silencer02,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp9_akimbo,WEAPON_MP9,CHALLENGE_GET_N_KILLS_AKIMBO,CHALLENGE_ATTACHMENT_AKIMBO,1,iw5_mp9_akimbo,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp9_reflex,WEAPON_MP9,CHALLENGE_GET_N_KILLS_REFLEX,CHALLENGE_ATTACHMENT_REFLEX,1,iw5_mp9_reflex,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp9_eotech,WEAPON_MP9,CHALLENGE_GET_N_KILLS_EOTECH,CHALLENGE_ATTACHMENT_EOTECH,1,iw5_mp9_eotech,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp9_xmags,WEAPON_MP9,CHALLENGE_GET_N_KILLS_XMAGS,CHALLENGE_ATTACHMENT_XMAGS,1,iw5_mp9_xmags,40,1000,,,,,,,,,,,,,,,,
ch_iw5_mp9_mastery,CHALLENGE_MP9_MASTERY,CHALLENGE_GET_ALL_ATTACHMENTS,CHALLENGE_BLANK,10,iw5_mp9,5,10000,,,,,,,,,,,,,,,,
ch_marksman_iw5_usp45,WEAPON_USP,CHALLENGE_GET_N_KILLS,CHALLENGE_MARKSMAN,1,iw5_usp45,10,500,25,1000,50,1500,75,2000,100,2500,150,3500,300,10000,1000,10000,,
ch_expert_iw5_usp45,WEAPON_USP,CHALLENGE_GET_N_HEADSHOTS,CHALLENGE_EXPERT,1,iw5_usp45,5,500,15,1000,30,2500,75,5000,150,10000,250,10000,350,10000,500,10000,,
ch_iw5_usp45_silencer02,WEAPON_USP,CHALLENGE_GET_N_KILLS_SILENCER,CHALLENGE_ATTACHMENT_SILENCER,1,iw5_usp45_silencer02,40,1000,,,,,,,,,,,,,,,,
